,hpso04b (Ingest) [Nf_max=8192] [Na=197],hpso04b (RCAL) [Nf_max=8192] [Na=197],hpso04b (FastImg) [Nf_max=8192] [Na=197],hpso04b (PSS) [Nf_max=8192] [Na=197],hpso04c (Ingest) [Nf_max=8192] [Na=197],hpso04c (RCAL) [Nf_max=8192] [Na=197],hpso04c (FastImg) [Nf_max=8192] [Na=197],hpso04c (PSS) [Nf_max=8192] [Na=197],hpso05b (Ingest) [Nf_max=8192] [Na=197],hpso05b (RCAL) [Nf_max=8192] [Na=197],hpso05b (FastImg) [Nf_max=8192] [Na=197],hpso05b (PST) [Nf_max=8192] [Na=197],hpso13 (Ingest) [Nf_max=8192] [Na=197] [Bmax=35000],hpso13 (RCAL) [Nf_max=8192] [Na=197] [Bmax=35000],hpso13 (FastImg) [Nf_max=8192] [Na=197] [Bmax=35000],hpso13 (ICAL) [Nf_max=8192] [Na=197] [Bmax=35000],hpso13 (DPrepA) [Nf_max=8192] [Na=197] [Bmax=35000],hpso13 (DPrepB) [Nf_max=8192] [Na=197] [Bmax=35000],hpso13 (DPrepC) [Nf_max=8192] [Na=197] [Bmax=35000],hpso14 (Ingest) [Nf_max=8192] [Na=197] [Bmax=25000],hpso14 (RCAL) [Nf_max=8192] [Na=197] [Bmax=25000],hpso14 (FastImg) [Nf_max=8192] [Na=197] [Bmax=25000],hpso14 (ICAL) [Nf_max=8192] [Na=197] [Bmax=25000],hpso14 (DPrepA) [Nf_max=8192] [Na=197] [Bmax=25000],hpso14 (DPrepB) [Nf_max=8192] [Na=197] [Bmax=25000],hpso14 (DPrepC) [Nf_max=8192] [Na=197] [Bmax=25000],hpso15 (Ingest) [Nf_max=8192] [Na=197] [Bmax=15000],hpso15 (RCAL) [Nf_max=8192] [Na=197] [Bmax=15000],hpso15 (FastImg) [Nf_max=8192] [Na=197] [Bmax=15000],hpso15 (ICAL) [Nf_max=8192] [Na=197] [Bmax=15000],hpso15 (DPrepA) [Nf_max=8192] [Na=197] [Bmax=15000],hpso15 (DPrepB) [Nf_max=8192] [Na=197] [Bmax=15000],hpso15 (DPrepC) [Nf_max=8192] [Na=197] [Bmax=15000],hpso18 (Ingest) [Nf_max=8192] [Na=197],hpso18 (RCAL) [Nf_max=8192] [Na=197],hpso18 (FastImg) [Nf_max=8192] [Na=197],hpso18 (SinglePulse) [Nf_max=8192] [Na=197],hpso22 (Ingest) [Nf_max=8192] [Na=197],hpso22 (RCAL) [Nf_max=8192] [Na=197],hpso22 (FastImg) [Nf_max=8192] [Na=197],hpso22 (ICAL) [Nf_max=8192] [Na=197],hpso22 (DPrepA) [Nf_max=8192] [Na=197],hpso22 (DPrepB) [Nf_max=8192] [Na=197],hpso27and33 (Ingest) [Nf_max=8192] [Na=197] [Bmax=30000],hpso27and33 (RCAL) [Nf_max=8192] [Na=197] [Bmax=30000],hpso27and33 (FastImg) [Nf_max=8192] [Na=197] [Bmax=30000],hpso27and33 (ICAL) [Nf_max=8192] [Na=197] [Bmax=30000],hpso27and33 (DPrepA) [Nf_max=8192] [Na=197] [Bmax=30000],hpso27and33 (DPrepB) [Nf_max=8192] [Na=197] [Bmax=30000],hpso32 (Ingest) [Nf_max=8192] [Na=197] [Bmax=20000],hpso32 (RCAL) [Nf_max=8192] [Na=197] [Bmax=20000],hpso32 (FastImg) [Nf_max=8192] [Na=197] [Bmax=20000],hpso32 (ICAL) [Nf_max=8192] [Na=197] [Bmax=20000],hpso32 (DPrepB) [Nf_max=8192] [Na=197] [Bmax=20000],hpso37a (Ingest) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37a (RCAL) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37a (FastImg) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37a (ICAL) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37a (DPrepA) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37a (DPrepB) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37b (Ingest) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37b (RCAL) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37b (FastImg) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37b (ICAL) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37b (DPrepA) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37b (DPrepB) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37c (Ingest) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37c (RCAL) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37c (FastImg) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37c (ICAL) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37c (DPrepA) [Nf_max=8192] [Na=197] [Bmax=120000],hpso37c (DPrepB) [Nf_max=8192] [Na=197] [Bmax=120000],hpso38a (Ingest) [Nf_max=8192] [Na=197],hpso38a (RCAL) [Nf_max=8192] [Na=197],hpso38a (FastImg) [Nf_max=8192] [Na=197],hpso38a (ICAL) [Nf_max=8192] [Na=197],hpso38a (DPrepA) [Nf_max=8192] [Na=197],hpso38a (DPrepB) [Nf_max=8192] [Na=197],hpso38b (Ingest) [Nf_max=8192] [Na=197],hpso38b (RCAL) [Nf_max=8192] [Na=197],hpso38b (FastImg) [Nf_max=8192] [Na=197],hpso38b (ICAL) [Nf_max=8192] [Na=197],hpso38b (DPrepA) [Nf_max=8192] [Na=197],hpso38b (DPrepB) [Nf_max=8192] [Na=197],max_mid_band1 (Ingest) [Nf_max=8192] [Na=197],max_mid_band1 (RCAL) [Nf_max=8192] [Na=197],max_mid_band1 (FastImg) [Nf_max=8192] [Na=197],max_mid_band1 (ICAL) [Nf_max=8192] [Na=197],max_mid_band1 (DPrepA) [Nf_max=8192] [Na=197],max_mid_band1 (DPrepA_Image) [Nf_max=8192] [Na=197],max_mid_band1 (DPrepB) [Nf_max=8192] [Na=197],max_mid_band1 (DPrepC) [Nf_max=8192] [Na=197],max_mid_band1 (DPrepD) [Nf_max=8192] [Na=197],max_mid_band2 (Ingest) [Nf_max=8192] [Na=197],max_mid_band2 (RCAL) [Nf_max=8192] [Na=197],max_mid_band2 (FastImg) [Nf_max=8192] [Na=197],max_mid_band2 (ICAL) [Nf_max=8192] [Na=197],max_mid_band2 (DPrepA) [Nf_max=8192] [Na=197],max_mid_band2 (DPrepA_Image) [Nf_max=8192] [Na=197],max_mid_band2 (DPrepB) [Nf_max=8192] [Na=197],max_mid_band2 (DPrepC) [Nf_max=8192] [Na=197],max_mid_band2 (DPrepD) [Nf_max=8192] [Na=197],max_mid_band5a_1 (Ingest) [Nf_max=8192] [Na=197],max_mid_band5a_1 (RCAL) [Nf_max=8192] [Na=197],max_mid_band5a_1 (FastImg) [Nf_max=8192] [Na=197],max_mid_band5a_1 (ICAL) [Nf_max=8192] [Na=197],max_mid_band5a_1 (DPrepA) [Nf_max=8192] [Na=197],max_mid_band5a_1 (DPrepA_Image) [Nf_max=8192] [Na=197],max_mid_band5a_1 (DPrepB) [Nf_max=8192] [Na=197],max_mid_band5a_1 (DPrepC) [Nf_max=8192] [Na=197],max_mid_band5a_1 (DPrepD) [Nf_max=8192] [Na=197],max_mid_band5a_2 (Ingest) [Nf_max=8192] [Na=197],max_mid_band5a_2 (RCAL) [Nf_max=8192] [Na=197],max_mid_band5a_2 (FastImg) [Nf_max=8192] [Na=197],max_mid_band5a_2 (ICAL) [Nf_max=8192] [Na=197],max_mid_band5a_2 (DPrepA) [Nf_max=8192] [Na=197],max_mid_band5a_2 (DPrepA_Image) [Nf_max=8192] [Na=197],max_mid_band5a_2 (DPrepB) [Nf_max=8192] [Na=197],max_mid_band5a_2 (DPrepC) [Nf_max=8192] [Na=197],max_mid_band5a_2 (DPrepD) [Nf_max=8192] [Na=197],max_mid_band5b_1 (Ingest) [Nf_max=8192] [Na=197],max_mid_band5b_1 (RCAL) [Nf_max=8192] [Na=197],max_mid_band5b_1 (FastImg) [Nf_max=8192] [Na=197],max_mid_band5b_1 (ICAL) [Nf_max=8192] [Na=197],max_mid_band5b_1 (DPrepA) [Nf_max=8192] [Na=197],max_mid_band5b_1 (DPrepA_Image) [Nf_max=8192] [Na=197],max_mid_band5b_1 (DPrepB) [Nf_max=8192] [Na=197],max_mid_band5b_1 (DPrepC) [Nf_max=8192] [Na=197],max_mid_band5b_1 (DPrepD) [Nf_max=8192] [Na=197],max_mid_band5b_2 (Ingest) [Nf_max=8192] [Na=197],max_mid_band5b_2 (RCAL) [Nf_max=8192] [Na=197],max_mid_band5b_2 (FastImg) [Nf_max=8192] [Na=197],max_mid_band5b_2 (ICAL) [Nf_max=8192] [Na=197],max_mid_band5b_2 (DPrepA) [Nf_max=8192] [Na=197],max_mid_band5b_2 (DPrepA_Image) [Nf_max=8192] [Na=197],max_mid_band5b_2 (DPrepB) [Nf_max=8192] [Na=197],max_mid_band5b_2 (DPrepC) [Nf_max=8192] [Na=197],max_mid_band5b_2 (DPrepD) [Nf_max=8192] [Na=197]
Epsilon (approx),0.4441757193189375,0.4441757193189375,0.342997170285018,(undefined),0.4441757193189375,0.4441757193189375,0.342997170285018,(undefined),0.4441757193189375,0.4441757193189375,0.342997170285018,(undefined),0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,(undefined),0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637
Qbw,3.309501028678418,3.309501028678418,4.285749642711291,(undefined),3.309501028678418,3.309501028678418,4.285749642711291,(undefined),3.309501028678418,3.309501028678418,4.285749642711291,(undefined),3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,(undefined),3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671
Max subband ratio,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
Number subbands,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Station/antenna diameter,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
-- Time Coalescing --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ionospheric timescale [s],10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Coalesce time full0 [s],6.0200000000000005,2.24,1.0,(undefined),6.0200000000000005,2.24,1.0,(undefined),6.0200000000000005,2.24,1.0,(undefined),5.857989871185695,2.2781071721277706,1.0,2.2781071721277706,5.857989871185695,5.857989871185695,3.214465288580152,5.809526670329971,1.7875466677938372,1.0,3.128206668639215,5.809526670329971,5.809526670329971,3.4345001413553704,6.08135726042674,2.2805089726600274,1.0,3.04067863021337,6.08135726042674,6.08135726042674,3.642688648104104,6.0200000000000005,2.24,1.0,(undefined),6.0200000000000005,2.24,1.0,2.24,6.0200000000000005,6.0200000000000005,5.834167723341145,2.1878128962529293,1.0,5.834167723341145,5.834167723341145,5.834167723341145,5.444051941858186,1.6332155825574557,1.0,5.444051941858186,5.444051941858186,5.880000000000001,2.1,1.0,3.22,5.880000000000001,5.880000000000001,5.880000000000001,2.1,1.0,2.1,5.880000000000001,5.880000000000001,5.880000000000001,2.1,1.0,2.1,5.880000000000001,5.880000000000001,6.0200000000000005,2.1,1.0,3.22,6.0200000000000005,6.0200000000000005,6.0200000000000005,2.1,1.0,2.1,6.0200000000000005,6.0200000000000005,5.74,2.1,1.0,2.1,5.74,5.74,5.74,3.22,3.22,6.0200000000000005,2.24,1.0,2.24,6.0200000000000005,6.0200000000000005,6.0200000000000005,3.22,3.22,6.0200000000000005,2.24,1.0,2.24,6.0200000000000005,6.0200000000000005,6.0200000000000005,3.22,3.22,6.16,2.24,1.0,2.24,6.16,6.16,6.16,3.3600000000000003,3.3600000000000003,5.880000000000001,2.1,1.0,2.1,5.880000000000001,5.880000000000001,5.880000000000001,3.22,3.22,6.16,2.24,1.0,2.24,6.16,6.16,6.16,3.3600000000000003,3.3600000000000003
Coalesce time full1 [s],4.0600000000000005,1.4000000000000001,1.0,,3.9200000000000004,1.4000000000000001,1.0,,3.9200000000000004,1.4000000000000001,1.0,,3.9053265807904634,1.3017755269301545,1.0,1.3017755269301545,3.9053265807904634,3.9053265807904634,2.1429768590534346,4.021980002536134,1.340660000845378,1.0,1.7875466677938372,4.021980002536134,4.021980002536134,2.3777308670921795,3.800848287766713,1.520339315106685,1.0,2.2805089726600274,3.800848287766713,3.800848287766713,2.276680405065065,4.0600000000000005,1.4000000000000001,1.0,,4.0600000000000005,1.4000000000000001,1.0,1.4000000000000001,4.0600000000000005,4.0600000000000005,3.646354827088216,1.4585419308352863,1.0,3.646354827088216,3.646354827088216,3.646354827088216,3.8108363593007297,1.0888103883716371,1.0,3.8108363593007297,3.8108363593007297,3.9200000000000004,1.4000000000000001,1.0,2.1,3.9200000000000004,3.9200000000000004,3.9200000000000004,1.4000000000000001,1.0,1.4000000000000001,3.9200000000000004,3.9200000000000004,3.9200000000000004,1.4000000000000001,1.0,1.4000000000000001,3.9200000000000004,3.9200000000000004,3.9200000000000004,1.4000000000000001,1.0,2.1,3.9200000000000004,3.9200000000000004,3.9200000000000004,1.4000000000000001,1.0,1.4000000000000001,3.9200000000000004,3.9200000000000004,3.7800000000000002,1.4000000000000001,1.0,1.4000000000000001,3.7800000000000002,3.7800000000000002,3.7800000000000002,2.1,2.1,3.9200000000000004,1.4000000000000001,1.0,1.4000000000000001,3.9200000000000004,3.9200000000000004,3.9200000000000004,2.1,2.1,3.9200000000000004,1.4000000000000001,1.0,1.4000000000000001,3.9200000000000004,3.9200000000000004,3.9200000000000004,2.1,2.1,4.0600000000000005,1.4000000000000001,1.0,1.4000000000000001,4.0600000000000005,4.0600000000000005,4.0600000000000005,2.24,2.24,3.9200000000000004,1.4000000000000001,1.0,1.4000000000000001,3.9200000000000004,3.9200000000000004,3.9200000000000004,2.1,2.1,4.0600000000000005,1.4000000000000001,1.0,1.4000000000000001,4.0600000000000005,4.0600000000000005,4.0600000000000005,2.24,2.24
Coalesce time full2 [s],2.9400000000000004,1.12,1.0,,2.9400000000000004,1.12,1.0,,2.9400000000000004,1.12,1.0,,2.9289949355928475,0.9763316451976158,1.0,0.9763316451976158,2.9289949355928475,2.9289949355928475,1.607232644290076,2.681320001690756,0.8937733338969186,1.0,1.340660000845378,2.681320001690756,2.681320001690756,1.5851539113947863,3.04067863021337,0.7601696575533425,1.0,1.520339315106685,3.04067863021337,3.04067863021337,1.821344324052052,2.9400000000000004,1.12,1.0,,2.9400000000000004,1.12,1.0,1.12,2.9400000000000004,2.9400000000000004,2.9170838616705725,1.0939064481264646,1.0,2.9170838616705725,2.9170838616705725,2.9170838616705725,2.722025970929093,0.5444051941858186,1.0,2.722025970929093,2.722025970929093,2.9400000000000004,0.9800000000000001,1.0,1.54,2.9400000000000004,2.9400000000000004,2.9400000000000004,0.9800000000000001,1.0,0.9800000000000001,2.9400000000000004,2.9400000000000004,2.9400000000000004,0.9800000000000001,1.0,0.9800000000000001,2.9400000000000004,2.9400000000000004,2.9400000000000004,0.9800000000000001,1.0,1.54,2.9400000000000004,2.9400000000000004,2.9400000000000004,0.9800000000000001,1.0,0.9800000000000001,2.9400000000000004,2.9400000000000004,2.8000000000000003,0.9800000000000001,1.0,0.9800000000000001,2.8000000000000003,2.8000000000000003,2.8000000000000003,1.54,1.54,2.9400000000000004,1.12,1.0,1.12,2.9400000000000004,2.9400000000000004,2.9400000000000004,1.54,1.54,2.9400000000000004,1.12,1.0,1.12,2.9400000000000004,2.9400000000000004,2.9400000000000004,1.54,1.54,3.08,1.12,1.0,1.12,3.08,3.08,3.08,1.6800000000000002,1.6800000000000002,2.9400000000000004,0.9800000000000001,1.0,0.9800000000000001,2.9400000000000004,2.9400000000000004,2.9400000000000004,1.54,1.54,3.08,1.12,1.0,1.12,3.08,3.08,3.08,1.6800000000000002,1.6800000000000002
Coalesce time full3 [s],1.9600000000000002,0.7000000000000001,1.0,,1.9600000000000002,0.7000000000000001,1.0,,1.9600000000000002,0.7000000000000001,1.0,,1.9526632903952317,0.6508877634650773,1.0,0.6508877634650773,1.9526632903952317,1.9526632903952317,1.0714884295267173,1.7875466677938372,0.4468866669484593,1.0,0.8937733338969186,1.7875466677938372,1.7875466677938372,1.056769274263191,1.520339315106685,0.7601696575533425,1.0,0.7601696575533425,1.520339315106685,1.520339315106685,0.910672162026026,1.9600000000000002,0.7000000000000001,1.0,,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.823177413544108,0.7292709654176431,1.0,1.823177413544108,1.823177413544108,1.823177413544108,1.6332155825574557,0.5444051941858186,1.0,1.6332155825574557,1.6332155825574557,1.9600000000000002,0.7000000000000001,1.0,0.9800000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,0.7000000000000001,1.0,0.9800000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.8200000000000003,0.7000000000000001,1.0,0.7000000000000001,1.8200000000000003,1.8200000000000003,1.8200000000000003,0.9800000000000001,0.9800000000000001,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,0.9800000000000001,0.9800000000000001,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,0.9800000000000001,0.9800000000000001,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,1.12,1.12,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,0.9800000000000001,0.9800000000000001,1.9600000000000002,0.7000000000000001,1.0,0.7000000000000001,1.9600000000000002,1.9600000000000002,1.9600000000000002,1.12,1.12
